Date,Price,Target_RV,RV_Daily,RV_Weekly,RV_Monthly,middle_east__log_fatal_ewma_94_lag0,middle_east__log_fatal_ewma_94_lag1,global__log_fatal_ewma_94_lag0,global__log_fatal_ewma_94_lag1
1994-10-13,388.6,1.2932670121970548e-05,2.635263230302704e-05,2.1200947933542093e-05,2.1716765635077304e-05,2.2831499799546293,2.2560286892430814,4.112072697993397,4.083872430316345
1994-10-14,390.0,2.883872770409897e-05,1.2932670121970548e-05,2.161511311316429e-05,2.15538775711368e-05,2.253666549311035,2.2831499799546293,4.0786692198031576,4.112072697993397
1994-10-17,392.1,4.171316399020181e-06,2.883872770409897e-05,2.7176301674811005e-05,2.2569526493044376e-05,2.1506706600404195,2.253666549311035,4.135299705206271,4.0786692198031576
1994-10-18,391.3,6.514357796586594e-06,4.171316399020181e-06,1.4669026343164552e-05,2.190751515965237e-05,2.1597855260176373,2.1506706600404195,4.149348594041916,4.135299705206271
1994-10-19,392.3,6.481231153931078e-06,6.514357796586594e-06,1.576194086494068e-05,2.220362233222449e-05,2.2452095307639457,2.1597855260176373,4.186118114487266,4.149348594041916
1994-10-20,393.3,1.618245934360632e-06,6.481231153931078e-06,1.1787660635121489e-05,1.8730188203069152e-05,2.110496958918109,2.2452095307639457,4.160623034559644,4.186118114487266
1994-10-21,392.8,1.2748623912893643e-05,1.618245934360632e-06,9.524775797599504e-06,1.8700181575012164e-05,2.049783878703109,2.110496958918109,4.20875633030166,4.160623034559644
1994-10-24,391.4,2.61240384585056e-07,1.2748623912893643e-05,6.30675503935844e-06,1.8867280478608388e-05,2.0829313955142186,2.049783878703109,4.415795599512217,4.20875633030166
1994-10-25,391.2,2.615076381695355e-07,2.61240384585056e-07,5.524739836471414e-06,1.8776523379275985e-05,1.957955511783365,2.0829313955142186,4.380566347330829,4.415795599512217
1994-10-26,391.0,4.194843855240418e-06,2.615076381695355e-07,4.274169804788003e-06,1.7861940149031448e-05,2.0520598125533334,1.957955511783365,4.48280233127549,4.380566347330829
1994-10-27,390.2,1.483474807656936e-05,4.194843855240418e-06,3.81689234504987e-06,1.4363372086704151e-05,1.9289362238001333,2.0520598125533334,4.514070969755688,4.48280233127549
1994-10-28,388.7,9.65164297424828e-05,1.483474807656936e-05,6.460192773491617e-06,1.1551422415385492e-05,1.8132000503721253,1.9289362238001333,4.483666702684294,4.514070969755688
1994-10-31,384.9,4.311042139426787e-06,9.65164297424828e-05,2.3213753939409445e-05,1.575515919016667e-05,1.9045694280393035,1.8132000503721253,4.500943761782504,4.483666702684294
1994-11-01,385.7,2.690208622539308e-07,4.311042139426787e-06,2.4023714290377792e-05,1.5604163326268002e-05,1.9341689787248475,1.9045694280393035,4.599150759320728,4.500943761782504
1994-11-02,385.5,8.165397160168818e-06,2.690208622539308e-07,2.402521693519467e-05,1.5513036400938276e-05,1.9764622797782725,1.9341689787248475,4.62502798904503,4.599150759320728
1994-11-03,384.4,6.086069704939844e-07,8.165397160168818e-06,2.481932759618035e-05,1.4081220424729895e-05,2.037618479404816,1.9764622797782725,4.586865352496185,4.62502798904503
1994-11-04,384.7,1.3292130141176016e-05,6.086069704939844e-07,2.1974099374965274e-05,1.4036217871071486e-05,1.9812781079606128,2.037618479404816,4.524974315035778,4.586865352496185
1994-11-07,383.3,1.5254854980499428e-05,1.3292130141176016e-05,5.329239454703921e-06,1.463749453005184e-05,1.8976251018749748,1.9812781079606128,4.541536920233457,4.524974315035778
1994-11-08,384.8,6.082905644518768e-07,1.5254854980499428e-05,7.518002022918448e-06,1.4837176837171836e-05,1.825356426596073,1.8976251018749748,4.502553922906088,4.541536920233457
1994-11-09,384.5,1.3209441947364216e-05,6.082905644518768e-07,7.585855963358038e-06,1.4817881640289402e-05,1.882190364334696,1.825356426596073,4.524452754559057,4.502553922906088
1994-11-10,385.9,2.6874201192363945e-07,1.3209441947364216e-05,8.594664920797117e-06,1.23861429534763e-05,1.9317419545407464,1.882190364334696,4.495568665355587,4.524452754559057
1994-11-11,385.7,1.0766419456964754e-06,2.6874201192363945e-07,8.526691929083048e-06,1.235064099094074e-05,1.9741808770452167,1.9317419545407464,4.4374161769112215,4.495568665355587
1994-11-14,385.3,2.9544653083659178e-05,1.0766419456964754e-06,6.083594289987139e-06,1.1201732338334806e-05,1.7980664893566405,1.9741808770452167,4.3942934134732194,4.4374161769112215
1994-11-15,387.4,2.4024609208028364e-06,2.9544653083659178e-05,8.941553910619091e-06,1.1956822472957017e-05,1.8981266541632256,1.7980664893566405,4.433241315679981,4.3942934134732194
1994-11-16,386.8,5.426547120728055e-06,2.4024609208028364e-06,9.300387981889282e-06,1.0755173982807192e-05,1.784239054913432,1.8981266541632256,4.444154067749658,4.433241315679981
1994-11-17,385.9,1.32094419473647e-05,5.426547120728055e-06,7.74380901656205e-06,1.0812229924703004e-05,1.8355281513955413,1.784239054913432,4.409776884339151,4.444154067749658
1994-11-18,384.5,5.491738856902284e-06,1.32094419473647e-05,1.033194900365026e-05,1.1116551931556551e-05,1.9496566394088115,1.8355281513955413,4.444206668581302,4.409776884339151
1994-11-21,383.6,6.111471301234847e-07,5.491738856902284e-06,1.1214968385891424e-05,1.1071575008964337e-05,1.719186470116353,1.9496566394088115,4.393949297718113,4.444206668581302
1994-11-22,383.9,4.333507162644826e-06,6.111471301234847e-07,5.428267195184285e-06,1.102579779058992e-05,1.6160352819093715,1.719186470116353,4.396161347785625,4.393949297718113
1994-11-23,384.7,2.1995642961879727e-05,4.333507162644826e-06,5.814476443552682e-06,1.0643292483760428e-05,1.7145589572760984,1.6160352819093715,4.419641171485411,4.396161347785625
1994-11-28,382.9,6.926475173065555e-05,2.1995642961879727e-05,9.128295611783016e-06,1.1631219873637458e-05,1.6620754462435368,1.7145589572760984,4.329031205262964,4.419641171485411
1994-11-29,386.1,1.7244205727976466e-05,6.926475173065555e-05,2.0339357568441188e-05,1.4767730968750458e-05,1.5623509194689245,1.6620754462435368,4.324199047470148,4.329031205262964
1994-11-30,384.5,3.292634526244868e-05,1.7244205727976466e-05,2.2689850942656026e-05,1.536088378114755e-05,1.6540724115022882,1.5623509194689245,4.349443032323735,4.324199047470148
1994-12-01,382.3,7.515911396829757e-05,3.292634526244868e-05,2.915289056912106e-05,1.618322910777843e-05,1.752578278772411,1.6540724115022882,4.350643321532332,4.349443032323735
1994-12-02,379.0,0.0,7.515911396829757e-05,4.3318011930251615e-05,1.5212442027133649e-05,1.7721900745468562,1.752578278772411,4.316656100275488,4.350643321532332
1994-12-05,379.0,6.959964157576192e-08,0.0,3.891888333787567e-05,1.5016485566250612e-05,1.5551303825446194,1.7721900745468562,4.215318193817975,4.316656100275488
1994-12-06,379.1,6.956293290422051e-08,6.959964157576192e-08,2.507985292005971e-05,1.5007420965310694e-05,1.4618225595919423,1.5551303825446194,4.153082332009773,4.215318193817975
1994-12-07,379.2,1.736325006657447e-06,6.956293290422051e-08,2.164492436104526e-05,1.4639428500435031e-05,1.5232076050037058,1.4618225595919423,4.202501416634421,4.153082332009773
1994-12-08,379.7,2.773001411226922e-07,1.736325006657447e-06,1.5406920309887015e-05,1.4690688411169735e-05,1.5565816412042737,1.5232076050037058,4.154423174536086,4.202501416634421
1994-12-09,379.9,1.107450500135231e-06,2.773001411226922e-07,4.305575444520379e-07,1.409910522934913e-05,1.5463644043992106,1.5565816412042737,4.114948237751909,4.154423174536086
1994-12-12,380.3,0.0,1.107450500135231e-06,6.520476444790841e-07,1.3456041389332575e-05,1.481804780474409,1.5463644043992106,4.033444870855249,4.114948237751909
1994-12-13,380.3,9.925245668789311e-06,0.0,6.381277161639317e-07,1.3428391818221129e-05,1.4344853244795412,1.481804780474409,4.079185611339738,4.033444870855249
1994-12-14,381.5,9.86300221431629e-06,9.925245668789311e-06,2.60926426334095e-06,1.3279110169194994e-05,1.4449824797568147,1.4344853244795412,4.086716031822812,4.079185611339738
1994-12-15,382.7,1.755261871703291e-05,9.86300221431629e-06,4.234599704872718e-06,1.371521290566739e-05,1.3582835309714056,1.4449824797568147,4.098113037054406,4.086716031822812
1994-12-16,381.1,2.4748068103933493e-06,1.755261871703291e-05,7.689663420054762e-06,1.4464120940728136e-05,1.2767865191131211,1.3582835309714056,4.040355907786891,4.098113037054406
1994-12-19,381.7,4.2618577939641474e-05,2.4748068103933493e-06,7.963134682106386e-06,1.3233673382852414e-05,1.6610217350666796,1.2767865191131211,4.182096708832577,4.040355907786891
1994-12-20,384.2,1.0850696406735949e-06,4.2618577939641474e-05,1.6486850270034682e-05,1.5061678701890536e-05,1.6579267057087248,1.6610217350666796,4.190220193114801,4.182096708832577
1994-12-21,383.8,5.51181309986267e-06,1.0850696406735949e-06,1.4718815064411538e-05,1.4864338816433514e-05,1.5584511033662012,1.6579267057087248,4.144846213797021,4.190220193114801
1994-12-22,382.9,2.4593070082731536e-06,5.51181309986267e-06,1.3848577241520817e-05,1.4514446596092517e-05,1.464944037164229,1.5584511033662012,4.1189697649714585,4.144846213797021
1994-12-23,382.3,6.824276827973824e-06,2.4593070082731536e-06,1.0829914899768864e-05,1.4376608784791188e-05,1.633647362075339,1.464944037164229,4.165252526766476,4.1189697649714585
1994-12-27,383.3,2.7084522466209497e-05,6.824276827973824e-06,1.1699808903284955e-05,1.4659023771057112e-05,1.5075524423619184,1.633647362075339,4.09654406505082,4.165252526766476
1994-12-28,385.3,9.73013405625007e-06,2.7084522466209497e-05,8.592997808598562e-06,1.5693160830310052e-05,1.5418657883209936,1.5075524423619184,4.043883970639863,4.09654406505082
1994-12-29,384.1,6.095576712585483e-07,9.73013405625007e-06,1.0322010691713855e-05,1.5135637698235978e-05,1.5325315026889277,1.5418657883209936,3.99673672468276,4.043883970639863
1994-12-30,384.4,8.36640163087966e-05,6.095576712585483e-07,9.341559605993032e-06,1.2014947059172478e-05,1.5064963498476784,1.5325315026889277,3.954682733162054,3.99673672468276
1995-01-03,380.9,0.0002193706780796,8.36640163087966e-05,2.558250146609772e-05,1.5034029358300666e-05,1.5675919324508885,1.5064963498476784,4.175022544222114,3.954682733162054
1995-01-04,375.3,1.1957142135728511e-05,0.0002193706780796,6.809178171642732e-05,2.3508771759081263e-05,1.6174101328717376,1.5675919324508885,4.1567932522232605,4.175022544222114
1995-01-05,376.6,0.0001381158975122,1.1957142135728511e-05,6.506630565033111e-05,2.063595485760085e-05,1.5203655248994332,1.6174101328717376,4.235215565391401,4.1567932522232605
1995-01-06,372.2,2.327534874056629e-05,0.0001381158975122,9.074345834152964e-05,2.6913950199066424e-05,1.429143593405467,1.5203655248994332,4.169232284423666,4.235215565391401
1995-01-09,374.0,8.62514474071279e-06,2.327534874056629e-05,9.527661655539116e-05,2.7968756976293264e-05,1.3383619656254029,1.429143593405467,4.018464986496701,4.169232284423666
1995-01-10,375.1,3.419875174572788e-05,8.62514474071279e-06,8.026884224177441e-05,2.8357647058466388e-05,1.2580602476878784,1.3383619656254029,3.9853012414748825,4.018464986496701
1995-01-11,377.3,0.0001168142948982,3.419875174572788e-05,4.323445697499563e-05,2.9833211910242314e-05,1.307343125327396,1.2580602476878784,4.012742242375809,3.9853012414748825
1995-01-12,381.4,3.048414051368632e-05,0.0001168142948982,6.420588752750654e-05,3.5130348035567784e-05,1.3607360124479253,1.307343125327396,3.9780169401023686,4.012742242375809
1995-01-13,379.3,6.969162061871584e-06,3.048414051368632e-05,4.267953612779528e-05,3.646565212709284e-05,1.4957469264597034,1.3607360124479253,4.022979192818967,3.9780169401023686
1995-01-16,378.3,3.674085148911811e-05,6.969162061871584e-06,3.941829879205633e-05,3.678243222081427e-05,1.56494883045263,1.4957469264597034,3.904850505611543,4.022979192818967
1995-01-17,380.6,2.746915168492475e-05,3.674085148911811e-05,4.504144014173739e-05,3.8001323394465576e-05,1.471051900625472,1.56494883045263,3.79532596777564,3.904850505611543
1995-01-18,382.6,6.813593018140226e-06,2.746915168492475e-05,4.369552012957677e-05,3.880160291585687e-05,1.4243776174215403,1.471051900625472,3.843916620868387,3.79532596777564
1995-01-19,383.6,2.191562740488497e-05,6.813593018140226e-06,2.169537975354821e-05,3.831346538408902e-05,1.463681452877038,1.4243776174215403,3.8299366983749374,3.843916620868387
1995-01-20,385.4,0.0001088487996797,2.191562740488497e-05,1.9981677131787934e-05,3.919713904747501e-05,1.4590382273716094,1.463681452877038,3.749234895459721,3.8299366983749374
1995-01-23,381.4,1.0987612382673354e-06,0.0001088487996797,4.035760465536774e-05,4.2207603672026325e-05,1.5803476781189527,1.4590382273716094,3.825512028498853,3.749234895459721
1995-01-24,381.8,5.569778450889333e-06,1.0987612382673354e-06,3.322918660519758e-05,4.22082260173715e-05,1.5820930921778615,1.5803476781189527,3.824381056175141,3.825512028498853
1995-01-25,380.9,4.401965982203332e-06,5.569778450889333e-06,2.8849311958390504e-05,4.2210860806054527e-05,1.5837337813932355,1.5820930921778615,3.802862346972616,3.824381056175141
1995-01-26,381.7,0.0001669371767194,4.401965982203332e-06,2.836698655120313e-05,4.229916348668772e-05,1.4887097545096415,1.5837337813932355,3.8572624182329993,3.802862346972616
1995-01-27,376.8,4.72864557768196e-05,0.0001669371767194,5.737129641411986e-05,4.957702257266475e-05,1.5432608856069654,1.4887097545096415,3.916003587556108,3.8572624182329993
1995-01-30,379.4,2.0167534172097043e-05,4.72864557768196e-05,4.505882763352967e-05,5.049529226860158e-05,1.5160971782976254,1.5432608856069654,3.949559725779181,3.916003587556108
1995-01-31,377.7,6.991292252283746e-06,2.0167534172097043e-05,4.8872582220295605e-05,5.096971954659463e-05,1.508309009266961,1.5160971782976254,4.131110977879787,3.949559725779181
1995-02-01,378.7,1.1144763394932767e-06,6.991292252283746e-06,4.9156884980574495e-05,5.125979839118668e-05,1.525316036864627,1.508309009266961,4.241977465101067,4.131110977879787
1995-02-02,379.1,6.267274719981051e-07,1.1144763394932767e-06,4.849938705203248e-05,4.7507546574400165e-05,1.499713811972836,1.525316036864627,4.237922053388742,4.241977465101067
1995-02-03,378.8,1.7445910249177507e-06,6.267274719981051e-07,1.5237297202538364e-05,3.756463972859908e-05,1.4513198140880623,1.499713811972836,4.328610309339912,4.237922053388742
1995-02-06,378.3,7.006104325285278e-06,1.7445910249177507e-06,6.128924252157996e-06,3.710043285992587e-05,1.374910317699084,1.4513198140880623,4.152130959289926,4.328610309339912
1995-02-07,377.3,7.006104325285908e-06,7.006104325285278e-06,3.496638282795642e-06,3.114089680597326e-05,1.4901659105973988,1.374910317699084,4.1561735640430975,4.152130959289926
1995-02-08,378.3,1.744591024917753e-06,7.006104325285908e-06,3.4996006973960745e-06,3.040138569618779e-05,1.4007559559615548,1.4901659105973988,4.120124033889876,4.1561735640430975
1995-02-09,378.8,1.116243246147262e-06,1.744591024917753e-06,3.6256236344809695e-06,3.0088633254560735e-05,1.475054038380777,1.4007559559615548,4.09424935910332,4.120124033889876
1995-02-10,378.4,1.7482837695565906e-06,1.116243246147262e-06,3.723526789310801e-06,2.858488286821617e-05,1.452467533398017,1.475054038380777,4.039277627377997,4.09424935910332
1995-02-13,377.9,1.748283769556464e-06,1.7482837695565906e-06,3.724265338238568e-06,2.335460963509224e-05,1.6307403931231663,1.452467533398017,4.138979445091931,4.039277627377997
1995-02-14,378.4,2.7920824823983735e-07,1.748283769556464e-06,2.672701227092806e-06,2.204843432854088e-05,1.7479071058431432,1.6307403931231663,4.1277153015013015,4.138979445091931
1995-02-15,378.6,0.0,2.7920824823983735e-07,1.327322011683592e-06,2.1744345518830348e-05,1.6430326794925545,1.7479071058431432,4.211579559759131,4.1277153015013015
1995-02-16,378.6,2.775936920358505e-05,0.0,9.784038067000417e-07,2.0074306814779527e-05,1.5444507187230012,1.6430326794925545,4.144347333375082,4.211579559759131
1995-02-17,380.6,0.0,2.775936920358505e-05,6.307028998187599e-06,2.0087498520173177e-05,1.5177004129197076,1.5444507187230012,4.133904008185705,4.144347333375082
1995-02-21,380.6,5.578552065117051e-06,0.0,5.957372244276281e-06,1.9777789746621347e-05,1.864892208368609,1.5177004129197076,4.215953344632387,4.133904008185705
1995-02-22,381.5,1.7199682436530782e-06,5.578552065117051e-06,6.723425903388398e-06,1.903519541299553e-05,1.7529986758664924,1.864892208368609,4.207648390588787,4.215953344632387
1995-02-23,381.0,5.4408605295295865e-05,1.7199682436530782e-06,7.011577902471048e-06,1.416570307499019e-05,1.7859738608941456,1.7529986758664924,4.163133641321443,4.207648390588787
1995-02-24,378.2,2.797993213979939e-07,5.4408605295295865e-05,1.789329896153022e-05,1.6588877804855125e-05,1.6788154292404966,1.7859738608941456,4.096016969105563,4.163133641321443
1995-02-27,378.0,6.293820396708907e-07,2.797993213979939e-07,1.239738498509281e-05,1.6348424208060064e-05,1.6788710767676138,1.6788154292404966,4.103604280802263,4.096016969105563
1995-02-28,378.3,3.098720002044586e-05,6.293820396708907e-07,1.2523261393026988e-05,1.6176943119763132e-05,1.7029053046623472,1.6788710767676138,4.105016087056833,4.103604280802263
1995-03-01,376.2,2.2784190050574515e-05,3.098720002044586e-05,1.760499098409275e-05,9.997398724353006e-06,1.642319817216203,1.7029053046623472,4.21652988245053,4.105016087056833
1995-03-02,378.0,2.800955620701741e-07,2.2784190050574515e-05,2.181783534547704e-05,8.883659373160049e-06,1.7344638580041076,1.642319817216203,4.189210096445112,4.21652988245053
1995-03-03,377.8,4.01002394599624e-05,2.800955620701741e-07,1.0992133398831895e-05,7.979684890886098e-06,1.6963127638439477,1.7344638580041076,4.114523829408391,4.189210096445112
1995-03-06,380.2,0.000184533910862,4.01002394599624e-05,1.8956221426544776e-05,9.484637036689674e-06,1.6394601656848886,1.6963127638439477,4.129457798334254,4.114523829408391
1995-03-07,385.4,0.0001379422648379,0.000184533910862,5.5737127191029e-05,1.7821884060444162e-05,1.6070092930638815,1.6394601656848886,4.245795865728845,4.129457798334254
1995-03-08,380.9,1.5447318559200916e-05,0.0001379422648379,7.712814015453583e-05,2.406349939526152e-05,1.696051282681548,1.6070092930638815,4.215308290882117,4.245795865728845
1995-03-09,382.4,3.344767413151578e-06,1.5447318559200916e-05,7.56607658562611e-05,2.468635064681985e-05,1.5942882057206549,1.696051282681548,4.124872805495323,4.215308290882117
1995-03-10,383.1,6.084548451556158e-05,3.344767413151578e-06,7.627370022647738e-05,2.4519926241722857e-05,1.5818085750446091,1.5942882057206549,4.002146929666393,4.124872805495323
1995-03-13,386.1,2.411173377430681e-06,6.084548451556158e-05,8.042274923759723e-05,2.69671707958263e-05,1.505383088261492,1.5818085750446091,4.12336103787527,4.002146929666393
1995-03-14,386.7,1.6696691677994927e-06,2.411173377430681e-06,4.399820174066496e-05,2.69974699936678e-05,1.6393202800628048,1.505383088261492,4.18982589261403,4.12336103787527
1995-03-15,387.2,1.714616390305841e-05,1.6696691677994927e-06,1.6743682606628857e-05,2.7022625717379264e-05,1.5825498940926332,1.6393202800628048,4.165487717092283,4.18982589261403
1995-03-16,385.6,1.3230041509265604e-05,1.714616390305841e-05,1.7083451675400354e-05,2.7722529359811163e-05,1.6123633929478656,1.5825498940926332,4.19536479971347,4.165487717092283
1995-03-17,384.2,3.325624652276316e-06,1.3230041509265604e-05,1.906050649462316e-05,2.8244427438888852e-05,1.5156215893709934,1.6123633929478656,4.22172665102444,4.19536479971347
1995-03-20,383.5,3.337787330484676e-06,3.325624652276316e-06,7.556534521966106e-06,2.8382900911799603e-05,1.7208943374366337,1.5156215893709934,4.369464554073005,4.22172665102444
1995-03-21,382.8,3.3377873304847053e-06,3.337787330484676e-06,7.741857312576904e-06,2.853461851773072e-05,1.7424071696912258,1.7208943374366337,4.359578237992083,4.369464554073005
1995-03-22,383.5,4.342542365402978e-06,3.3377873304847053e-06,8.075480945113948e-06,2.742454661440798e-05,1.8145290782597383,1.7424071696912258,4.354603510853521,4.359578237992083
1995-03-23,384.3,1.7406461292052725e-05,4.342542365402978e-06,5.514756637582861e-06,2.762193490374448e-05,1.8547517325514344,1.8145290782597383,4.273071236615549,4.354603510853521
1995-03-24,382.7,1.0935966793118772e-06,1.7406461292052725e-05,6.350040594140286e-06,2.8159567141332465e-05,1.826644290265541,1.8547517325514344,4.418730828991485,4.273071236615549
1995-03-27,382.3,5.529107328523253e-06,1.0935966793118772e-06,5.903634999547398e-06,2.8131095706589683e-05,1.9809981482180563,1.826644290265541,4.605047807327311,4.418730828991485
1995-03-28,383.2,6.133828378719173e-07,5.529107328523253e-06,6.341898999155113e-06,2.590930034446365e-05,2.141375880334425,1.9809981482180563,4.648997223669752,4.605047807327311
1995-03-29,382.9,0.0002183502263129,6.133828378719173e-07,5.797018100632556e-06,2.59244632315761e-05,2.1667902889620514,2.141375880334425,4.742330856003688,4.648997223669752
1995-03-30,388.6,0.0002120373970016,0.0002183502263129,4.859855489013564e-05,3.5820865243996445e-05,2.2501037553136936,2.1667902889620514,4.727109186827395,4.742330856003688
1995-03-31,394.3,2.3120036015875235e-06,0.0002120373970016,8.752474203205995e-05,4.40504196522341e-05,2.246931004635045,2.2501037553136936,4.674491491720355,4.727109186827395
1995-04-03,394.9,2.563691825613195e-07,2.3120036015875235e-06,8.776842341651508e-05,4.3119865722734695e-05,2.351555229674174,2.246931004635045,4.743906261406023,4.674491491720355
1995-04-04,395.1,2.8100969459641425e-05,2.563691825613195e-07,8.67138757873227e-05,4.311878725093884e-05,2.293639577560917,2.351555229674174,4.872952088087671,4.743906261406023
1995-04-05,397.2,3.111311798953038e-06,2.8100969459641425e-05,9.22113931116766e-05,4.257336588728788e-05,2.367602834384232,2.293639577560917,4.811583818905015,4.872952088087671
1995-04-06,396.5,4.079158535880797e-06,3.111311798953038e-06,4.916361020888353e-05,3.432688411169065e-05,2.369420380689081,2.367602834384232,4.8009725290644925,4.811583818905015
1995-04-07,395.7,6.185927182047949e-05,4.079158535880797e-06,7.571962515724826e-06,2.824219746159524e-05,2.3711288742156382,2.369420380689081,4.828985666864423,4.8009725290644925
1995-04-10,392.6,1.036996043687276e-06,6.185927182047949e-05,1.948141615950322e-05,3.0351831700744267e-05,2.4739871086993808,2.3711288742156382,4.863710814770107,4.828985666864423
1995-04-11,393.0,5.831617582346986e-07,1.036996043687276e-06,1.963754153172841e-05,3.0246933002132253e-05,2.4637029877570606,2.4739871086993808,4.834055037031922,4.863710814770107
1995-04-12,392.7,5.840534428368456e-07,5.831617582346986e-07,1.4133979991447064e-05,2.750773651316285e-05,2.561541482224963,2.4637029877570606,4.80693333289044,4.834055037031922
1995-04-13,392.4,0.0001080417507184,5.840534428368456e-07,1.3628528320223826e-05,2.7424685607044943e-05,2.407848993291465,2.561541482224963,4.767105416500505,4.80693333289044
1995-04-17,396.5,1.0714658814017134e-05,0.0001080417507184,3.4421046756738666e-05,3.2259780222983827e-05,2.4932206063769806,2.407848993291465,4.642855316991379,4.767105416500505
1995-04-18,397.8,1.0121090412546286e-06,1.0714658814017134e-05,2.41921241554462e-05,3.1967439082572866e-05,2.517049675468132,2.4932206063769806,4.863685939638061,4.642855316991379
1995-04-19,397.4,4.647622623922785e-05,1.0121090412546286e-06,2.418714675495967e-05,3.141207851584509e-05,2.4319434322601308,2.517049675468132,4.858105860727717,4.863685939638061
1995-04-20,394.7,2.5806614222393345e-05,4.647622623922785e-05,3.33657596511583e-05,3.337346949707016e-05,2.410793318825313,2.4319434322601308,4.91670815330781,4.858105860727717
1995-04-21,392.7,1.0364682430989962e-06,2.5806614222393345e-05,3.84102718070696e-05,3.439477981033874e-05,2.445889656109033,2.410793318825313,4.893012978732284,4.91670815330781
1995-04-24,393.1,4.150099143059009e-06,1.0364682430989962e-06,1.7009215311998393e-05,3.4290174397275753e-05,2.34264858089745,2.445889656109033,4.72698601314087,4.893012978732284
1995-04-25,392.3,0.0001214737618637,4.150099143059009e-06,1.5696303377806773e-05,3.42814269780783e-05,2.351184065030884,2.34264858089745,4.7349555966141175,4.72698601314087
1995-04-26,388.0,2.3862798690671854e-05,0.0001214737618637,3.978863394231328e-05,3.901175882224805e-05,2.2101130211290307,2.351184065030884,4.582691735457444,4.7349555966141175
1995-04-27,389.9,1.2939316760952769e-05,2.3862798690671854e-05,3.526594843260208e-05,4.004672255003713e-05,2.160683901528482,2.2101130211290307,4.6176173897654085,4.582691735457444
1995-04-28,388.5,1.1159723716282055e-05,1.2939316760952769e-05,3.269248894031397e-05,4.03835502515112e-05,2.1385484355904567,2.160683901528482,4.642777502524301,4.6176173897654085
1995-05-01,389.8,4.203448666916293e-06,1.1159723716282055e-05,3.471714003495058e-05,4.0862929382348034e-05,1.995663351014436,2.1385484355904567,4.736915239101195,4.642777502524301
1995-05-02,390.6,4.186265438706966e-06,4.203448666916293e-06,3.472780993972204e-05,3.112898494389339e-05,1.917512380787166,1.995663351014436,4.814972579950451,4.736915239101195
1995-05-03,391.4,1.6642784559779554e-05,4.186265438706966e-06,1.1270310654705994e-05,2.1681206236485783e-05,1.9851329842033407,1.917512380787166,4.829448973474323,4.814972579950451
1995-05-04,393.0,2.334430061545568e-06,1.6642784559779554e-05,9.826307828527534e-06,2.2332605370949057e-05,2.05148755235264,1.9851329842033407,4.802603633146296,4.829448973474323
1995-05-05,392.4,1.466855447704419e-05,2.334430061545568e-06,7.705330488646092e-06,2.242706268363016e-05,2.011575960878675,2.05148755235264,4.709933207438807,4.802603633146296
1995-05-08,390.9,0.0002639955426825,1.466855447704419e-05,8.40709664079852e-06,2.1816498366239372e-05,1.941699492570926,2.011575960878675,4.65063679192966,4.709933207438807
1995-05-09,384.6,6.76229906244483e-08,0.0002639955426825,6.036551544392112e-05,3.367487249731102e-05,2.0349879767046595,1.941699492570926,4.655241853536621,4.65063679192966
1995-05-10,384.5,6.765817428221227e-08,6.76229906244483e-08,5.9541786954304616e-05,3.349252997252665e-05,2.082881498745753,2.0349879767046595,4.73089946608087,4.655241853536621
1995-05-11,384.4,6.76933854056805e-08,6.765817428221227e-08,5.622676167720515e-05,3.068382026133586e-05,2.1203916208871405,2.082881498745753,4.78045518181799,4.73089946608087
1995-05-12,384.3,1.1404569132656452e-05,6.76933854056805e-08,5.577341434197717e-05,3.063976104959579e-05,2.1179346161347024,2.1203916208871405,4.719299877850524,4.78045518181799
1995-05-15,385.6,6.727265839985217e-08,1.1404569132656452e-05,5.512061727309962e-05,3.1131643202978594e-05,1.855688879953672,2.1179346161347024,4.676301046546615,4.719299877850524
1995-05-16,385.5,1.1410496674563705e-05,6.727265839985217e-08,2.3349632682737287e-06,3.1108153167322366e-05,1.744347547156451,1.855688879953672,4.603667137921802,4.676301046546615
1995-05-17,384.2,0.0,1.1410496674563705e-05,4.603538005061581e-06,2.6715823438054587e-05,1.73625296907311,1.744347547156451,4.577910345840231,4.603667137921802
1995-05-18,384.2,8.220827971561786e-06,0.0,4.590006370205138e-06,2.622879349196289e-05,1.7904212307056389,1.73625296907311,4.546862305722603,4.577910345840231
1995-05-19,383.1,6.137032259055231e-07,8.220827971561786e-06,6.220633287436358e-06,2.6556462534249584e-05,1.6829959568633004,1.7904212307056389,4.528096957655082,4.546862305722603
1995-05-22,382.8,6.806484410644549e-06,6.137032259055231e-07,4.062460106086173e-06,2.4471802397280388e-05,1.7882792242775156,1.6829959568633004,4.388254708311544,4.528096957655082
1995-05-23,383.8,5.486023500059537e-06,6.806484410644549e-06,5.410302456535112e-06,2.360816013310999e-05,1.7468992081409511,1.7882792242775156,4.420158281362538,4.388254708311544
1995-05-24,384.7,9.69985352547996e-06,5.486023500059537e-06,4.225407821634278e-06,2.381041264479001e-05,1.8187515944024804,1.7468992081409511,4.3806207914224,4.420158281362538
1995-05-25,385.9,3.284424876844181e-06,9.69985352547996e-06,6.165378526730271e-06,2.4062674207627326e-05,1.9366778767734272,1.8187515944024804,4.456721998226728,4.3806207914224
