Date,fatal,log_fatal,log_fatal_ewma_94
2008-06-14,0.0,0.0,1.279975677537852
2008-06-15,4.0,1.6094379124341003,1.2997434116316269
2008-06-16,3.0,1.3862943611198906,1.3049364686009228
2008-06-17,9.0,2.302585092994046,1.3647953860645101
2008-06-18,0.0,0.0,1.2829076629006395
2008-06-19,0.0,0.0,1.205933203126601
2008-06-20,2.0,1.0986122886681098,1.1994939482590916
2008-06-21,0.0,0.0,1.127524311363546
2008-06-22,0.0,0.0,1.0598728526817331
2008-06-23,0.0,0.0,0.9962804815208292
2008-06-24,7.0,2.0794415416798357,1.0612701451303697
2008-06-25,0.0,0.0,0.9975939364225475
2008-06-26,39.0,3.6888794541139363,1.159071067484031
2008-06-27,1.0,0.6931471805599453,1.1311156342685857
2008-06-28,8.0,2.1972245773362196,1.1950821708526438
2008-06-29,0.0,0.0,1.123377240601485
2008-06-30,0.0,0.0,1.0559746061653958
2008-07-01,1.0,0.6931471805599453,1.0342049606290689
2008-07-02,0.0,0.0,0.9721526629913246
2008-07-03,0.0,0.0,0.9138235032118451
2008-07-04,0.0,0.0,0.8589940930191344
2008-07-05,1.0,0.6931471805599453,0.8490432782715831
2008-07-06,0.0,0.0,0.798100681575288
2008-07-07,9.0,2.302585092994046,0.8883697462604137
2008-07-08,0.0,0.0,0.8350675614847888
2008-07-09,8.0,2.1972245773362196,0.9167969824358748
2008-07-10,4.0,1.6094379124341003,0.9583554382357683
2008-07-11,0.0,0.0,0.9008541119416221
2008-07-12,0.0,0.0,0.8468028652251247
2008-07-13,2.0,1.0986122886681098,0.8619114306317038
2008-07-14,4.0,1.6094379124341003,0.9067630195398476
2008-07-15,38.0,3.6635616461296463,1.0721709371352357
2008-07-16,14.0,2.70805020110221,1.1703236929732541
2008-07-17,0.0,0.0,1.1001042713948588
2008-07-18,2.0,1.0986122886681098,1.1000147524312538
2008-07-19,2.0,1.0986122886681098,1.099930604605465
2008-07-20,2.0,1.0986122886681098,1.0998515056492237
2008-07-21,0.0,0.0,1.0338604153102702
2008-07-22,0.0,0.0,0.9718287903916539
2008-07-23,0.0,0.0,0.9135190629681547
2008-07-24,0.0,0.0,0.8587079191900653
2008-07-25,0.0,0.0,0.8071854440386613
2008-07-26,0.0,0.0,0.7587543173963416
2008-07-27,1.0,0.6931471805599453,0.7548178891861578
2008-07-28,0.0,0.0,0.7095288158349883
2008-07-29,1.0,0.6931471805599453,0.7085459177184857
2008-07-30,0.0,0.0,0.6660331626553766
2008-07-31,4.0,1.6094379124341003,0.7226374476421
2008-08-01,0.0,0.0,0.679279200783574
2008-08-02,2.0,1.0986122886681098,0.7044391860566461
2008-08-03,0.0,0.0,0.6621728348932473
2008-08-04,17.0,2.8903717578961645,0.7958647702734224
2008-08-05,0.0,0.0,0.748112884057017
2008-08-06,4.0,1.6094379124341003,0.7997923857596421
2008-08-07,7.0,2.0794415416798357,0.8765713351148539
2008-08-08,21.0,3.091042453358316,1.0094396022094618
2008-08-09,0.0,0.0,0.9488732260768941
2008-08-10,12.0,2.5649493574615367,1.0458377939599728
2008-08-11,0.0,0.0,0.9830875263223744
2008-08-12,0.0,0.0,0.9241022747430319
2008-08-13,15.0,2.772588722239781,1.035011461592837
2008-08-14,0.0,0.0,0.9729107738972667
2008-08-15,3.0,1.3862943611198906,0.9977137891306241
2008-08-16,0.0,0.0,0.9378509617827866
2008-08-17,4.0,1.6094379124341003,0.9781461788218654
2008-08-18,0.0,0.0,0.9194574080925534
2008-08-19,0.0,0.0,0.8642899636070002
2008-08-20,7.0,2.0794415416798357,0.9371990582913704
2008-08-21,0.0,0.0,0.8809671147938881
2008-08-22,4.0,1.6094379124341003,0.9246753626523009
2008-08-23,0.0,0.0,0.8691948408931628
2008-08-24,32.0,3.4965075614664802,1.026833604127562
2008-08-25,0.0,0.0,0.9652235878799083
2008-08-26,6.0,1.9459101490553132,1.0240647815504325
2008-08-27,2.0,1.0986122886681098,1.028537631977493
2008-08-28,0.0,0.0,0.9668253740588434
2008-08-29,6.0,1.9459101490553132,1.0255704605586318
2008-08-30,4.0,1.6094379124341003,1.0606025076711598
2008-08-31,0.0,0.0,0.9969663572108902
2008-09-01,6.0,1.9459101490553132,1.0539029847215557
2008-09-02,0.0,0.0,0.9906688056382623
2008-09-03,2.0,1.0986122886681098,0.9971454146200531
2008-09-04,0.0,0.0,0.9373166897428499
2008-09-05,0.0,0.0,0.8810776883582788
2008-09-06,6.0,1.9459101490553132,0.9449676360001009
2008-09-07,0.0,0.0,0.8882695778400949
2008-09-08,2.0,1.0986122886681098,0.9008901404897758
2008-09-09,0.0,0.0,0.8468367320603892
2008-09-10,3.0,1.3862943611198906,0.8792041898039593
2008-09-11,0.0,0.0,0.8264519384157217
2008-09-12,35.0,3.58351893845611,0.9918759584181451
2008-09-13,0.0,0.0,0.9323634009130564
2008-09-14,0.0,0.0,0.8764215968582729
2008-09-15,6.0,1.9459101490553132,0.9405909099900954
2008-09-16,0.0,0.0,0.8841554553906896
2008-09-17,0.0,0.0,0.8311061280672482
2008-09-18,0.0,0.0,0.7812397603832132
2008-09-19,8.0,2.1972245773362196,0.8661988494003936
2008-09-20,4.0,1.6094379124341003,0.910793193182416
2008-09-21,3.0,1.3862943611198906,0.9393232632586646
2008-09-22,10.0,2.3978952727983707,1.026837583831047
2008-09-23,1.0,0.6931471805599453,1.0068161596347809
2008-09-24,37.0,3.6375861597263857,1.1646623596402772
2008-09-25,3.0,1.3862943611198906,1.177960279729054
2008-09-26,0.0,0.0,1.1072826629453107
2008-09-27,1.0,0.6931471805599453,1.0824345340021888
2008-09-28,3.0,1.3862943611198906,1.100666123629251
2008-09-29,0.0,0.0,1.0346261562114958
2008-09-30,0.0,0.0,0.972548586838806
2008-10-01,0.0,0.0,0.9141956716284776
2008-10-02,22.0,3.1354942159291497,1.0474735842865182
2008-10-03,2.0,1.0986122886681098,1.0505419065494137
2008-10-04,0.0,0.0,0.9875093921564488
2008-10-05,12.0,2.5649493574615367,1.0821557900747543
2008-10-06,0.0,0.0,1.0172264426702688
2008-10-07,2.0,1.0986122886681098,1.0221095934301394
2008-10-08,14.0,2.70805020110221,1.1232660298904638
2008-10-09,0.0,0.0,1.0558700680970359
2008-10-10,6.0,1.9459101490553132,1.1092724729545327
2008-10-11,0.0,0.0,1.0427161245772607
2008-10-12,9.0,2.302585092994046,1.1183082626822678
2008-10-13,14.0,2.70805020110221,1.2136927789874643
2008-10-14,0.0,0.0,1.1408712122482163
2008-10-15,0.0,0.0,1.0724189395133232
2008-10-16,0.0,0.0,1.0080738031425238
2008-10-17,25.0,3.258096538021482,1.1430751672352615
2008-10-18,0.0,0.0,1.0744906572011457
2008-10-19,2.0,1.0986122886681098,1.0759379550891635
2008-10-20,0.0,0.0,1.0113816777838136
2008-10-21,15.0,2.772588722239781,1.1170541004511718
2008-10-22,4.0,1.6094379124341003,1.1465971291701476
2008-10-23,0.0,0.0,1.0778013014199386
2008-10-24,0.0,0.0,1.013133223334742
2008-10-25,0.0,0.0,0.9523452299346575
2008-10-26,7.0,2.0794415416798357,1.0199710086393683
2008-10-27,0.0,0.0,0.9587727481210061
2008-10-28,4.0,1.6094379124341003,0.9978126579797918
2008-10-29,4.0,1.6094379124341003,1.0345101732470503
2008-10-30,0.0,0.0,0.9724395628522272
2008-10-31,0.0,0.0,0.9140931890810935
2008-11-01,0.0,0.0,0.8592475977362278
2008-11-02,0.0,0.0,0.8076927418720541
2008-11-03,0.0,0.0,0.7592311773597308
2008-11-04,0.0,0.0,0.7136773067181469
2008-11-05,0.0,0.0,0.6708566683150581
2008-11-06,1.0,0.6931471805599453,0.6721940990497514
2008-11-07,0.0,0.0,0.6318624531067663
2008-11-08,0.0,0.0,0.5939507059203603
2008-11-09,3.0,1.3862943611198906,0.6414913252323321
2008-11-10,0.0,0.0,0.6030018457183921
2008-11-11,0.0,0.0,0.5668217349752885
2008-11-12,2.0,1.0986122886681098,0.5987291681968578
2008-11-13,0.0,0.0,0.5628054181050464
2008-11-14,1.0,0.6931471805599453,0.5706259238523403
2008-11-15,13.0,2.6390573296152584,0.6947318081981155
2008-11-16,0.0,0.0,0.6530478997062286
2008-11-17,0.0,0.0,0.6138650257238548
2008-11-18,5.0,1.791759469228055,0.6845386923341069
2008-11-19,0.0,0.0,0.6434663707940604
2008-11-20,0.0,0.0,0.6048583885464168
2008-11-21,0.0,0.0,0.5685668852336317
2008-11-22,0.0,0.0,0.5344528721196138
2008-11-23,0.0,0.0,0.502385699792437
2008-11-24,0.0,0.0,0.4722425578048907
2008-11-25,0.0,0.0,0.4439080043365973
2008-11-26,0.0,0.0,0.4172735240764014
2008-11-27,0.0,0.0,0.39223711263181726
2008-11-28,0.0,0.0,0.3687028858739082
2008-11-29,0.0,0.0,0.34658071272147367
2008-11-30,0.0,0.0,0.32578586995818526
2008-12-01,16.0,2.833213344056216,0.47623151840406724
2008-12-02,4.0,1.6094379124341003,0.5442239020458692
2008-12-03,0.0,0.0,0.511570467923117
2008-12-04,5.0,1.791759469228055,0.5883818080014134
2008-12-05,0.0,0.0,0.5530788995213285
2008-12-06,0.0,0.0,0.5198941655500487
2008-12-07,0.0,0.0,0.4887005156170458
2008-12-08,0.0,0.0,0.459378484680023
2008-12-09,0.0,0.0,0.43181577559922163
2008-12-10,0.0,0.0,0.4059068290632683
2008-12-11,0.0,0.0,0.3815524193194722
2008-12-12,0.0,0.0,0.35865927416030385
2008-12-13,0.0,0.0,0.3371397177106856
2008-12-14,0.0,0.0,0.3169113346480445
2008-12-15,11.0,2.4849066497880004,0.446991053556442
2008-12-16,0.0,0.0,0.42017159034305546
2008-12-17,0.0,0.0,0.3949612949224721
2008-12-18,0.0,0.0,0.37126361722712375
2008-12-19,0.0,0.0,0.3489878001934963
2008-12-20,4.0,1.6094379124341003,0.42461480692793263
2008-12-21,2.0,1.0986122886681098,0.4650546558323433
2008-12-22,3.0,1.3862943611198906,0.5203290381495962
2008-12-23,5.0,1.791759469228055,0.5966148640143039
2008-12-24,0.0,0.0,0.5608179721734456
2008-12-25,1.0,0.6931471805599453,0.5687577246766357
2008-12-26,13.0,2.6390573296152584,0.6929757009729531
2008-12-27,1.0,0.6931471805599453,0.6929859897481727
2008-12-28,2.0,1.0986122886681098,0.7173235676833689
2008-12-29,47.0,3.871201010907891,0.9065562142768404
2008-12-30,4.0,1.6094379124341003,0.948729116166276
2008-12-31,8.0,2.1972245773362196,1.0236388438364727
2009-01-01,5.0,1.791759469228055,1.0697260813599678
2009-01-02,25.0,3.258096538021482,1.201028308759659
2009-01-03,0.0,0.0,1.1289666102340794
2009-01-04,36.0,3.6109179126442243,1.2778836883786884
2009-01-05,0.0,0.0,1.201210667075967
2009-01-06,0.0,0.0,1.1291380270514089
2009-01-07,1.0,0.6931471805599453,1.102978576261921
2009-01-08,6.0,1.9459101490553132,1.1535544706295247
2009-01-09,0.0,0.0,1.0843412023917531
2009-01-10,2.0,1.0986122886681098,1.0851974675683345
2009-01-11,3.0,1.3862943611198906,1.1032632811814278
2009-01-12,0.0,0.0,1.037067484310542
2009-01-13,0.0,0.0,0.9748434352519095
2009-01-14,4.0,1.6094379124341003,1.0129191038828411
2009-01-15,1.0,0.6931471805599453,0.9937327884834674
2009-01-16,0.0,0.0,0.9341088211744593
2009-01-17,5.0,1.791759469228055,0.985567860057675
2009-01-18,0.0,0.0,0.9264337884542145
2009-01-19,0.0,0.0,0.8708477611469616
2009-01-20,1.0,0.6931471805599453,0.8601857263117406
2009-01-21,0.0,0.0,0.8085745827330362
2009-01-22,0.0,0.0,0.760060107769054
2009-01-23,0.0,0.0,0.7144565013029107
2009-01-24,8.0,2.1972245773362196,0.8034225858649093
2009-01-25,1.0,0.6931471805599453,0.7968060615466115
2009-01-26,14.0,2.70805020110221,0.9114807099199476
2009-01-27,4.0,1.6094379124341003,0.9533581420707967
2009-01-28,2.0,1.0986122886681098,0.9620733908666355
2009-01-29,1.0,0.6931471805599453,0.9459378182482341
2009-01-30,0.0,0.0,0.88918154915334
2009-01-31,0.0,0.0,0.8358306562041395
2009-02-01,0.0,0.0,0.7856808168318912
2009-02-02,1.0,0.6931471805599453,0.7801287986555744
2009-02-03,0.0,0.0,0.7333210707362399
2009-02-04,4.0,1.6094379124341003,0.7858880812381115
2009-02-05,15.0,2.772588722239781,0.9050901196982118
2009-02-06,0.0,0.0,0.850784712516319
2009-02-07,0.0,0.0,0.7997376297653399
2009-02-08,0.0,0.0,0.7517533719794195
2009-02-09,6.0,1.9459101490553132,0.8234027786039732
2009-02-10,0.0,0.0,0.7739986118877347
2009-02-11,6.0,1.9459101490553132,0.8443133041177895
2009-02-12,9.0,2.302585092994046,0.9318096114503649
2009-02-13,43.0,3.784189633918261,1.1029524127984387
2009-02-14,2.0,1.0986122886681098,1.1026920053506188
2009-02-15,2.0,1.0986122886681098,1.1024472223496682
2009-02-16,3.0,1.3862943611198906,1.1194780506758815
2009-02-17,0.0,0.0,1.0523093676353286
2009-02-18,0.0,0.0,0.9891708055772088
2009-02-19,5.0,1.791759469228055,1.0373261253962598
2009-02-20,0.0,0.0,0.9750865578724841
2009-02-21,0.0,0.0,0.916581364400135
2009-02-22,0.0,0.0,0.8615864825361269
2009-02-23,5.0,1.791759469228055,0.9173968617376427
2009-02-24,1.0,0.6931471805599453,0.9039418808669808
2009-02-25,0.0,0.0,0.8497053680149619
2009-02-26,0.0,0.0,0.7987230459340641
2009-02-27,0.0,0.0,0.7507996631780202
2009-02-28,0.0,0.0,0.705751683387339
2009-03-01,2.0,1.0986122886681098,0.7293233197041852
2009-03-02,1.0,0.6931471805599453,0.7271527513555308
2009-03-03,1.0,0.6931471805599453,0.7251124171077957
2009-03-04,6.0,1.9459101490553132,0.7983602810246468
2009-03-05,1.0,0.6931471805599453,0.7920474949967647
2009-03-06,2.0,1.0986122886681098,0.8104413826170455
2009-03-07,0.0,0.0,0.7618148996600227
2009-03-08,29.0,3.4011973816621555,0.9201778485801508
2009-03-09,5.0,1.791759469228055,0.9724727458190251
2009-03-10,38.0,3.6635616461296463,1.1339380798376626
2009-03-11,7.0,2.0794415416798357,1.190668287548193
2009-03-12,2.0,1.0986122886681098,1.185144927615388
2009-03-13,0.0,0.0,1.1140362319584647
2009-03-14,1.0,0.6931471805599453,1.0887828888745534
2009-03-15,0.0,0.0,1.0234559155420802
2009-03-16,0.0,0.0,0.9620485606095552
2009-03-17,2.0,1.0986122886681098,0.9702423842930685
2009-03-18,3.0,1.3862943611198906,0.995205502902678
2009-03-19,0.0,0.0,0.9354931727285172
2009-03-20,12.0,2.5649493574615367,1.0332605438124984
2009-03-21,0.0,0.0,0.9712649111837485
2009-03-22,0.0,0.0,0.9129890165127235
2009-03-23,31.0,3.4657359027997265,1.0661538296899438
2009-03-24,1.0,0.6931471805599453,1.0437734307421438
2009-03-25,3.0,1.3862943611198906,1.0643246865648086
2009-03-26,0.0,0.0,1.00046520537092
2009-03-27,0.0,0.0,0.9404372930486647
2009-03-28,6.0,1.9459101490553132,1.0007656644090637
2009-03-29,0.0,0.0,0.9407197245445198
2009-03-30,0.0,0.0,0.8842765410718486
2009-03-31,9.0,2.302585092994046,0.9693750541871806
2009-04-01,1.0,0.6931471805599453,0.9528013817695465
2009-04-02,0.0,0.0,0.8956332988633737
2009-04-03,0.0,0.0,0.8418953009315713
2009-04-04,0.0,0.0,0.791381582875677
2009-04-05,0.0,0.0,0.7438986879031363
2009-04-06,34.0,3.5553480614894135,0.9125856503183132
2009-04-07,2.0,1.0986122886681098,0.923747248619301
2009-04-08,8.0,2.1972245773362196,1.0001558883423163
2009-04-09,1.0,0.6931471805599453,0.981735365875374
2009-04-10,12.0,2.5649493574615367,1.0767282053705438
2009-04-11,10.0,2.3978952727983707,1.1559982294162137
2009-04-12,1.0,0.6931471805599453,1.1282271664848376
2009-04-13,0.0,0.0,1.0605335364957473
2009-04-14,0.0,0.0,0.9969015243060024
2009-04-15,2.0,1.0986122886681098,1.0030041701677288
2009-04-16,1.0,0.6931471805599453,0.9844127507912618
2009-04-17,0.0,0.0,0.9253479857437861
2009-04-18,0.0,0.0,0.8698271065991589
2009-04-19,3.0,1.3862943611198906,0.9008151418704028
2009-04-20,4.0,1.6094379124341003,0.9433325081042246
2009-04-21,0.0,0.0,0.8867325576179711
2009-04-22,7.0,2.0794415416798357,0.9582950966616831
2009-04-23,86.0,4.465908118654584,1.1687518779812573
2009-04-24,94.0,4.553876891600541,1.3718593787984146
2009-04-25,9.0,2.302585092994046,1.4277029216501524
2009-04-26,7.0,2.0794415416798357,1.4668072388519335
2009-04-27,0.0,0.0,1.3787988045208175
2009-04-28,0.0,0.0,1.2960708762495683
2009-04-29,3.0,1.3862943611198906,1.3014842853417876
2009-04-30,4.0,1.6094379124341003,1.3199615029673264
2009-05-01,6.0,1.9459101490553132,1.3575184217326057
2009-05-02,2.0,1.0986122886681098,1.341984053748736
2009-05-03,1.0,0.6931471805599453,1.3030538413574084
2009-05-04,35.0,3.58351893845611,1.4398817471833307
2009-05-05,3.0,1.3862943611198906,1.4366665040195243
2009-05-06,1.0,0.6931471805599453,1.3920553446119495
2009-05-07,9.0,2.302585092994046,1.4466871295148753
2009-05-08,1.0,0.6931471805599453,1.4014747325775796
2009-05-09,0.0,0.0,1.3173862486229246
2009-05-10,0.0,0.0,1.2383430737055492
2009-05-11,1.0,0.6931471805599453,1.205631320116813
2009-05-12,7.0,2.0794415416798357,1.2580599334105944
2009-05-13,0.0,0.0,1.1825763374059586
2009-05-14,0.0,0.0,1.111621757161601
2009-05-15,0.0,0.0,1.0449244517319047
2009-05-16,0.0,0.0,0.9822289846279904
2009-05-17,3.0,1.3862943611198906,1.0064729072175043
2009-05-18,1.0,0.6931471805599453,0.9876733636180507
2009-05-19,2.0,1.0986122886681098,0.9943296991210542
2009-05-20,0.0,0.0,0.9346699171737909
2009-05-21,31.0,3.4657359027997265,1.0865338763113472
2009-05-22,0.0,0.0,1.0213418437326662
2009-05-23,0.0,0.0,0.9600613331087062
2009-05-24,3.0,1.3862943611198906,0.9856353147893774
2009-05-25,2.0,1.0986122886681098,0.9924139332221014
2009-05-26,0.0,0.0,0.9328690972287752
2009-05-27,0.0,0.0,0.8768969513950486
2009-05-28,29.0,3.4011973816621555,1.0283549772110752
2009-05-29,0.0,0.0,0.9666536785784106
2009-05-30,0.0,0.0,0.9086544578637059
2009-05-31,5.0,1.791759469228055,0.9616407585455669
2009-06-01,2.0,1.0986122886681098,0.9698590503529194
2009-06-02,0.0,0.0,0.9116675073317442
2009-06-03,0.0,0.0,0.8569674568918395
2009-06-04,6.0,1.9459101490553132,0.922304018421648
2009-06-05,0.0,0.0,0.866965777316349
2009-06-06,0.0,0.0,0.8149478306773681
2009-06-07,2.0,1.0986122886681098,0.8319676981568126
2009-06-08,1.0,0.6931471805599453,0.8236384671010005
2009-06-09,0.0,0.0,0.7742201590749405
2009-06-10,19.0,2.995732273553991,0.9075108859436836
2009-06-11,1.0,0.6931471805599453,0.8946490636206593
2009-06-12,1.0,0.6931471805599453,0.8825589506370165
2009-06-13,0.0,0.0,0.8296054135987955
2009-06-14,6.0,1.9459101490553132,0.8965836977261866
2009-06-15,28.0,3.367295829986474,1.044826425661804
2009-06-16,4.0,1.6094379124341003,1.0787031148681419
2009-06-17,0.0,0.0,1.0139809279760532
2009-06-18,4.0,1.6094379124341003,1.049708347043536
2009-06-19,1.0,0.6931471805599453,1.0283146770545204
2009-06-20,81.0,4.406719247264253,1.2310189512671046
2009-06-21,2.0,1.0986122886681098,1.223074551511165
2009-06-22,13.0,2.6390573296152584,1.3080335181974108
2009-06-23,0.0,0.0,1.229551507105566
2009-06-24,0.0,0.0,1.155778416679232
2009-06-25,1.0,0.6931471805599453,1.1280205425120748
2009-06-26,2.0,1.0986122886681098,1.126256047281437
2009-06-27,2.0,1.0986122886681098,1.1245974217646373
2009-06-28,0.0,0.0,1.057121576458759
2009-06-29,0.0,0.0,0.9936942818712333
2009-06-30,0.0,0.0,0.9340726249589593
2009-07-01,0.0,0.0,0.8780282674614217
2009-07-02,0.0,0.0,0.8253465714137364
2009-07-03,0.0,0.0,0.7758257771289121
2009-07-04,1.0,0.6931471805599453,0.7708650613347741
2009-07-05,186.0,5.231108616854587,1.0384796746659632
2009-07-06,0.0,0.0,0.9761708941860054
2009-07-07,0.0,0.0,0.917600640534845
2009-07-08,16.0,2.833213344056216,1.0325374027461274
2009-07-09,35.0,3.58351893845611,1.1855962948887264
2009-07-10,1.0,0.6931471805599453,1.1560493480289995
2009-07-11,4.0,1.6094379124341003,1.1832526618933055
2009-07-12,2.0,1.0986122886681098,1.1781742394997936
2009-07-13,4.0,1.6094379124341003,1.204050059875852
2009-07-14,2.0,1.0986122886681098,1.1977237936033873
2009-07-15,7.0,2.0794415416798357,1.2506268584879743
2009-07-16,0.0,0.0,1.1755892469786957
2009-07-17,0.0,0.0,1.105053892159974
2009-07-18,4.0,1.6094379124341003,1.1353169333764215
2009-07-19,0.0,0.0,1.0671979173738362
2009-07-20,8.0,2.1972245773362196,1.1349995169715792
2009-07-21,0.0,0.0,1.0668995459532844
2009-07-22,0.0,0.0,1.0028855731960873
2009-07-23,0.0,0.0,0.942712438804322
2009-07-24,0.0,0.0,0.8861496924760626
2009-07-25,0.0,0.0,0.8329807109274988
2009-07-26,4.0,1.6094379124341003,0.8795681430178949
2009-07-27,1.0,0.6931471805599453,0.868382885270418
2009-07-28,0.0,0.0,0.8162799121541928
2009-07-29,0.0,0.0,0.7673031174249412
2009-07-30,6.0,1.9459101490553132,0.8380195393227635
2009-07-31,2.0,1.0986122886681098,0.8536551042834842
2009-08-01,0.0,0.0,0.8024357980264751
2009-08-02,0.0,0.0,0.7542896501448866
2009-08-03,5.0,1.791759469228055,0.8165378392898768
2009-08-04,0.0,0.0,0.7675455689324842
2009-08-05,4.0,1.6094379124341003,0.8180591095425811
2009-08-06,0.0,0.0,0.7689755629700262
2009-08-07,47.0,3.871201010907891,0.9551090898462983
2009-08-08,0.0,0.0,0.8978025444555203
2009-08-09,1.0,0.6931471805599453,0.8855232226217858
2009-08-10,2.0,1.0986122886681098,0.8983085665845653
2009-08-11,0.0,0.0,0.8444100525894913
2009-08-12,1.0,0.6931471805599453,0.8353342802677186
2009-08-13,23.0,3.1780538303479458,0.9758974532725324
2009-08-14,0.0,0.0,0.9173436060761804
2009-08-15,1.0,0.6931471805599453,0.9038918205452062
2009-08-16,0.0,0.0,0.8496583113124938
2009-08-17,33.0,3.5263605246161616,1.0102604441107141
2009-08-18,1.0,0.6931471805599453,0.991233648297668
2009-08-19,98.0,4.59511985013459,1.2074668204078836
2009-08-20,0.0,0.0,1.1350188111834105
2009-08-21,0.0,0.0,1.0669176825124058
2009-08-22,4.0,1.6094379124341003,1.0994688963077075
2009-08-23,0.0,0.0,1.033500762529245
2009-08-24,0.0,0.0,0.9714907167774902
2009-08-25,0.0,0.0,0.9132012737708407
2009-08-26,1.0,0.6931471805599453,0.899998028178187
2009-08-27,1.0,0.6931471805599453,0.8875869773210925
2009-08-28,1.0,0.6931471805599453,0.8759205895154236
2009-08-29,13.0,2.6390573296152584,0.9817087939214139
2009-08-30,3.0,1.3862943611198906,1.0059839279533225
2009-08-31,0.0,0.0,0.9456248922761231
2009-09-01,2.0,1.0986122886681098,0.9548041360596423
2009-09-02,2.0,1.0986122886681098,0.9634326252161504
2009-09-03,0.0,0.0,0.9056266677031813
2009-09-04,0.0,0.0,0.8512890676409904
2009-09-05,0.0,0.0,0.800211723582531
2009-09-06,5.0,1.791759469228055,0.8597045883212625
2009-09-07,16.0,2.833213344056216,0.9781151136653599
2009-09-08,2.0,1.0986122886681098,0.9853449441655249
2009-09-09,3.0,1.3862943611198906,1.0094019091827868
2009-09-10,27.0,3.332204510175204,1.148770065242332
2009-09-11,0.0,0.0,1.079843861327792
2009-09-12,4.0,1.6094379124341003,1.1116195043941706
2009-09-13,1.0,0.6931471805599453,1.086511164964117
2009-09-14,2.0,1.0986122886681098,1.0872372323863566
2009-09-15,0.0,0.0,1.022002998443175
2009-09-16,0.0,0.0,0.9606828185365845
2009-09-17,3.0,1.3862943611198906,0.986219511091583
2009-09-18,2.0,1.0986122886681098,0.9929630777461746
2009-09-19,3.0,1.3862943611198906,1.0165629547485977
2009-09-20,0.0,0.0,0.9555691774636818
2009-09-21,0.0,0.0,0.8982350268158608
2009-09-22,0.0,0.0,0.8443409252069091
2009-09-23,2.0,1.0986122886681098,0.8595972070145811
2009-09-24,3.0,1.3862943611198906,0.8911990362608997
2009-09-25,0.0,0.0,0.8377270940852457
2009-09-26,0.0,0.0,0.7874634684401309
2009-09-27,5.0,1.791759469228055,0.8477212284874064
2009-09-28,10.0,2.3978952727983707,0.9407316711460643
2009-09-29,4.0,1.6094379124341003,0.9808540456233464
2009-09-30,1.0,0.6931471805599453,0.9635916337195424
2009-10-01,0.0,0.0,0.9057761356963698
2009-10-02,0.0,0.0,0.8514295675545875
2009-10-03,0.0,0.0,0.8003437935013122
2009-10-04,0.0,0.0,0.7523231658912335
2009-10-05,6.0,1.9459101490553132,0.8239383848810784
2009-10-06,0.0,0.0,0.7745020817882137
2009-10-07,1.0,0.6931471805599453,0.7696207877145176
2009-10-08,0.0,0.0,0.7234435404516465
2009-10-09,0.0,0.0,0.6800369280245476
2009-10-10,0.0,0.0,0.6392347123430747
2009-10-11,14.0,2.70805020110221,0.763363641668623
2009-10-12,1.0,0.6931471805599453,0.7591506540021024
2009-10-13,10.0,2.3978952727983707,0.8574753311298785
2009-10-14,1.0,0.6931471805599453,0.8476156420956825
2009-10-15,1.0,0.6931471805599453,0.8383475344035383
2009-10-16,17.0,2.8903717578961645,0.961468987813096
2009-10-17,40.0,3.713572066704308,1.1265951725465688
2009-10-18,42.0,3.7612001156935624,1.2846714691353887
2009-10-19,3.0,1.3862943611198906,1.2907688426544588
2009-10-20,2.0,1.0986122886681098,1.279239449415278
2009-10-21,4.0,1.6094379124341003,1.2990513571964073
2009-10-22,0.0,0.0,1.2211082757646228
2009-10-23,2.0,1.0986122886681098,1.213758516538832
2009-10-24,4.0,1.6094379124341003,1.2374992802925482
2009-10-25,155.0,5.049856007249537,1.4662406839099678
2009-10-26,2.0,1.0986122886681098,1.4441829801954562
2009-10-27,1.0,0.6931471805599453,1.3991208322173256
2009-10-28,3.0,1.3862943611198906,1.3983512439514796
2009-10-29,4.0,1.6094379124341003,1.4110164440604367
2009-10-30,2.0,1.0986122886681098,1.392272194736897
2009-10-31,0.0,0.0,1.308735863052683
2009-11-01,8.0,2.1972245773362196,1.3620451859096954
2009-11-02,1.0,0.6931471805599453,1.3219113055887104
2009-11-03,1.0,0.6931471805599453,1.2841854580869845
2009-11-04,1.0,0.6931471805599453,1.2487231614353622
2009-11-05,1.0,0.6931471805599453,1.215388602582837
2009-11-06,0.0,0.0,1.1424652864278668
2009-11-07,1.0,0.6931471805599453,1.1155062000757916
2009-11-08,0.0,0.0,1.048575828071244
2009-11-09,0.0,0.0,0.9856612783869694
2009-11-10,1.0,0.6931471805599453,0.968110432517348
2009-11-11,0.0,0.0,0.910023806566307
2009-11-12,0.0,0.0,0.8554223781723286
2009-11-13,1.0,0.6931471805599453,0.8456858663155856
2009-11-14,0.0,0.0,0.7949447143366505
2009-11-15,1.0,0.6931471805599453,0.7888368623100481
2009-11-16,14.0,2.70805020110221,0.903989662637578
2009-11-17,1.0,0.6931471805599453,0.89133911371292
2009-11-18,0.0,0.0,0.8378587668901447
2009-11-19,0.0,0.0,0.787587240876736
2009-11-20,2.0,1.0986122886681098,0.8062487437442185
2009-11-21,0.0,0.0,0.7578738191195653
2009-11-22,4.0,1.6094379124341003,0.8089676647184374
2009-11-23,1.0,0.6931471805599453,0.8020184356689278
