Date,Price,Open,Vol.,Change %,Log_Ret,RV_Daily,RV_Weekly,RV_Monthly
2004-01-08,7.094,6.87,30630.0,3.14,0.030921444341355738,0.0009561357201555608,0.003383024222541566,0.0032913498383666407
2004-01-09,7.287,7.15,28340.0,2.72,0.026842582336714986,0.0007205242265033233,0.0027003306970440856,0.002903770881483507
2004-01-12,6.9,7.35,38330.0,-5.31,-0.05457052708493138,0.0029779424263272295,0.0013707335071467082,0.0029914291083893278
2004-01-13,6.329,6.95,33740.0,-8.28,-0.08637916581004544,0.0074613602860393235,0.0025940528924090793,0.002699804115947368
2004-01-14,6.387,6.32,30980.0,0.92,0.009122428786283806,8.321870696081942e-05,0.0024398362731972486,0.0026718455660045405
2004-01-15,5.845,6.4,37520.0,-8.49,-0.08867807965542038,0.007863801811373082,0.003821369491440753,0.0030291691823541374
2004-01-16,5.94,5.845,21050.0,1.63,0.016122538450521903,0.0002599362460885572,0.0037292518953578,0.003031548308687601
2004-01-20,6.291,6.08,20390.0,5.91,0.05741090721333902,0.003296012267058622,0.0037928658635040776,0.002832132396228246
2004-01-21,6.15,6.29,28420.0,-2.24,-0.022667958769466045,0.0005138363547742125,0.0024033610772510555,0.002790965314031103
2004-01-22,5.834,6.17,32460.0,-5.14,-0.052749210372896954,0.0027824791949641395,0.00294321317485172,0.002875932899759566
2004-01-23,6.059,5.845,26040.0,3.86,0.03784189851732233,0.001432009283395322,0.0016568546692561678,0.0028827298248565825
2004-01-26,5.727,5.89,29820.0,-5.48,-0.056352936551131744,0.0031756534579358803,0.0022399981116256323,0.00301189045902705
2004-01-27,5.716,5.72,35950.0,-0.19,-0.0019225733440992607,3.6962882634410144e-06,0.0015815349158665964,0.0029941426264869374
2004-01-28,5.775,5.7,34240.0,1.03,0.01026899634023639,0.00010545228583578838,0.0014998581020789115,0.0025535844957951755
2004-01-29,5.659,5.75,21530.0,-2.01,-0.020291058247470524,0.0004117270448022416,0.001025707672046532,0.002533970000874102
2004-01-30,5.397,5.659,25540.0,-4.63,-0.04740395452388096,0.0022471349045021737,0.0011887327962679024,0.002571514838187558
2004-02-02,5.574,5.45,19850.0,3.28,0.03226968542325061,0.0010413325973155528,0.0007618686241438367,0.0025580945133665796
2004-02-03,5.651,5.57,25990.0,1.38,0.0137195915879497,0.0001882271933401402,0.0007987748051591765,0.002339975713099441
2004-02-04,5.654,5.67,24120.0,0.05,0.0005307386236924321,2.8168348667893705e-07,0.0007777406846893547,0.0021520797962583478
2004-02-05,5.4,5.64,38170.0,-4.49,-0.045964305701169765,0.0021127173985905873,0.0011179387554470237,0.0018105702063845508
2004-02-06,5.354,5.344,26240.0,-0.85,-0.008555008472068007,7.318816995715538e-05,0.0006831494085380201,0.001752771334122264
2004-02-09,5.349,5.35,30030.0,-0.09,-0.0009343175490476863,8.729492824584756e-07,0.00047505747893140124,0.0017139791134978314
2004-02-10,5.404,5.33,26850.0,1.03,0.010229792548839349,0.00010464865559228905,0.00045834177138183105,0.0016752751560176824
2004-02-11,5.26,5.41,31330.0,-2.66,-0.027008393348333996,0.0007294533112583321,0.0006041760969361617,0.0016756810235065466
2004-02-12,5.451,5.27,34450.0,3.63,0.03566805133252535,0.0012722098858596632,0.00043607459438997685,0.0015981477262125663
2004-02-13,5.536,5.45,26600.0,1.56,0.015473140233224592,0.0002394180686770336,0.0004693205741339525,0.0012698776254233713
2004-02-17,5.536,5.411,23520.0,0.0,0.0,0.0,0.0004691459842774609,0.0012660949569251523
2004-02-18,5.319,5.32,19880.0,-3.92,-0.0399869025551879,0.0015989523759580926,0.0007680067283506216,0.0009813290734971983
2004-02-19,5.235,5.35,21270.0,-1.58,-0.015918471437680236,0.00025339773291224146,0.0006727956126814033,0.0009810318683528203
2004-02-20,5.193,5.25,29300.0,-0.8,-0.008055279460318403,6.488752718382755e-05,0.00043133114094623626,0.0008341625619948751
2004-02-23,5.127,5.1,25840.0,-1.27,-0.01279087206061833,0.0001636064080711066,0.00041616880882505084,0.0008182430189629157
2004-02-24,5.077,5.12,37360.0,-0.98,-0.009800156836306226,9.604307401619967e-05,0.0004353774236282908,0.0006961322861925548
2004-02-25,5.15,5.07,39680.0,1.44,0.014276178710387477,0.00020380927857092064,0.0001563488041508564,0.0006403050132459911
2004-02-26,5.391,5.23,30320.0,4.68,0.04573418179388681,0.0020916153843562875,0.0005239923344396656,0.0005910305553560096
2004-02-27,5.416,5.395,26800.0,0.46,0.004626639140442196,2.1405789735871705e-05,0.0005152959869500744,0.0005918355326956655
2004-03-01,5.55,5.35,39970.0,2.47,0.024440392148369173,0.0005973327683660655,0.0006020412590090662,0.0006141937364470418
2004-03-02,5.565,5.56,28110.0,0.27,0.0026990569691652047,7.284908522799261e-06,0.0005842896259103861,0.0005958100029797944
2004-03-03,5.375,5.59,33110.0,-3.41,-0.0347384107137817,0.0012067571789193831,0.0007848792059800786,0.0005485201063623948
2004-03-04,5.457,5.38,44550.0,1.53,0.015140614190368431,0.0002292381980615859,0.0004124037687211384,0.0005116067245781236
2004-03-05,5.443,5.46,25160.0,-0.26,-0.002568808752031985,6.598778404516124e-06,0.0004094423664548672,0.0005033508875355952
2004-03-08,5.393,5.5,26350.0,-0.92,-0.009228563096972946,8.516637683481089e-05,0.0003070090881486163,0.0005072092826877831
2004-03-09,5.438,5.39,22850.0,0.83,0.008309529855188964,6.904828641427673e-05,0.0003193617637269118,0.0004143152321343144
2004-03-10,5.397,5.46,28720.0,-0.75,-0.0075681025737731125,5.727617656715121e-05,8.946556325646539e-05,0.0004135919597074961
2004-03-11,5.643,5.39,41560.0,4.56,0.04457259535049713,0.0019867162562791584,0.0004409611748999799,0.0005038575645709824
2004-03-12,5.596,5.64,27500.0,-0.83,-0.008363782183768187,6.995285241751813e-05,0.0004536319897025802,0.0005022804826084929
2004-03-15,5.718,5.62,25250.0,2.18,0.021567037096885303,0.0004651370891384268,0.0005296261321633035,0.0004902661088757699
2004-03-16,5.688,5.7,24610.0,-0.52,-0.005260401399180389,2.7671822880498994e-05,0.000521350839456548,0.0004336961969221715
2004-03-17,5.722,5.68,24220.0,0.6,0.005959702126978893,3.5518049442316744e-05,0.0005169992140315811,0.00042442801422968435
2004-03-18,4.631,5.73,22780.0,-19.07,-0.21154556712930359,0.04475152697205869,0.009069961357187488,0.002458588331141443
2004-03-19,5.582,5.63,17320.0,20.54,0.18677430761551544,0.03488464198525519,0.01603289918375502,0.00397157422247313
2004-03-22,5.546,5.61,18380.0,-0.64,-0.0064701879205440755,4.186333172715447e-05,0.015948244432272767,0.003961959022419261
2004-03-23,5.53,5.54,27630.0,-0.29,-0.0028891316593428772,8.347081745017327e-06,0.01594437948404567,0.003959389002172043
2004-03-24,5.429,5.53,32470.0,-1.83,-0.018432860610929414,0.00033977035030195306,0.0160052299442176,0.003967396454091627
2004-03-25,5.336,5.53,29940.0,-1.71,-0.017278646309991475,0.00029855161830578204,0.007114634873467017,0.003976601387922971
2004-03-26,5.395,5.34,31930.0,1.11,0.010996290096775297,0.00012091839589243846,0.0001618901555944663,0.003972833620528495
2004-03-29,5.365,5.33,26540.0,-0.56,-0.005576222627436069,3.109425879073001e-05,0.0001597363410071814,0.0038791735693664243
2004-03-30,5.746,5.485,56350.0,7.1,0.0686075844744361,0.004707000647416885,0.001099467054141555,0.004092155153806471
2004-03-31,5.933,5.73,47500.0,3.25,0.03202602671940822,0.0010256663874322492,0.0012366462615676142,0.004111624863764024
2004-04-01,5.765,5.9,44860.0,-2.83,-0.028724833555483817,0.0008251160627902491,0.0013419591504645078,0.004148799007139817
2004-04-02,5.812,5.775,29090.0,0.82,0.00811959198701414,6.592777403558422e-05,0.0013309610260931368,0.004096943125099645
2004-04-05,5.804,5.88,22100.0,-0.14,-0.0013774106860950602,1.8972601981688646e-06,0.0013251216263746245,0.0040866094461058525
2004-04-06,5.809,5.786,17810.0,0.09,0.000861103988453993,7.415000789313745e-07,0.00038386979690703375,0.004086343206181963
2004-04-07,5.872,5.8,30590.0,1.08,0.010786852301818892,0.00011635618258125553,0.00020200775593683505,0.004087760924624983
2004-04-08,5.941,5.87,26500.0,1.18,0.01168217806138994,0.0001364732842580204,6.42792002303893e-05,0.004090825697254243
2004-04-12,6.009,5.915,25850.0,1.14,0.011380875978186558,0.00012952433803086385,7.699851302944523e-05,0.004094109704593504
2004-04-13,5.788,6.01,49240.0,-3.68,-0.03747153658255347,0.001404116053857643,0.00035744227176134,0.004067627877210708
2004-04-14,5.744,5.79,34140.0,-0.76,-0.007630977023314461,5.823181033035323e-05,0.0003689403338116244,0.004067095102570382
2004-04-15,5.734,5.74,41130.0,-0.17,-0.0017424642847449394,3.0361817836116932e-06,0.00034627633365209566,0.004046090515872436
2004-04-16,5.61,5.74,25590.0,-2.16,-0.021862647926573105,0.0004779753743612913,0.0004145767516727498,0.004066558859121563
2004-04-19,5.509,5.58,43400.0,-1.8,-0.018167601044025414,0.0003300617276948733,0.00045468422960555176,0.0040799472081330425
2004-04-20,5.553,5.52,32510.0,0.8,0.00795520376889056,6.328526700457057e-05,0.00018651807223493726,0.0020486634942669464
2004-04-21,5.582,5.56,29430.0,0.52,0.00520881285466017,2.713173135487303e-05,0.0001802980564398412,0.00046423120999874995
2004-04-22,5.623,5.58,32630.0,0.73,0.0073181941959343565,5.35559662894073e-05,0.00019040201334100034,0.0004647626933879433
2004-04-23,5.571,5.62,17670.0,-0.92,-0.009290758271386321,8.631818925733334e-05,0.00011207057632020874,0.00046830683463850304
2004-04-26,5.764,5.555,41480.0,3.46,0.03405710709859728,0.0011598865439253253,0.00027803553956629913,0.0005055848434395654
2004-04-27,5.874,5.755,36810.0,1.91,0.018904154639152654,0.0003573670626209968,0.00033685189868958444,0.0005082582727266207
2004-04-28,5.935,5.87,36930.0,1.04,0.010331195285203083,0.0001067335960210024,0.0003527722716228103,0.0005076135090961009
2004-04-29,5.924,5.95,30700.0,-0.19,-0.0018551316560788999,3.4415134613860416e-06,0.000342749381057206,0.0005063565661265853
2004-04-30,5.862,5.93,24490.0,-1.05,-0.01052105411685171,0.00011069257972972233,0.0003476242591516838,0.0002974334721408051
2004-05-03,6.231,5.862,52910.0,6.29,0.06104599127338426,0.003726613050550107,0.0008609695604766402,0.00042020377500979865
2004-05-04,6.269,6.21,34890.0,0.61,0.006080018729746616,3.696662775406965e-05,0.0007968894735032548,0.0003843788006899723
2004-05-05,6.31,6.246,34940.0,0.65,0.006518824261290274,4.249506974958668e-05,0.0007840417682489717,0.0003833136777678815
2004-05-06,6.219,6.3,27640.0,-1.44,-0.014526554431369416,0.00021102078364753843,0.0008255576222862022,0.00039281929247012557
2004-05-07,6.294,6.21,25990.0,1.21,0.01198767652046275,0.0001437043883592539,0.0008321599840121083,0.0003993176055737766
2004-05-10,6.184,6.3,32070.0,-1.75,-0.017631487357094175,0.0003108693464233717,0.0001490112431867613,0.00040815911302114556
2004-05-11,6.386,6.18,40490.0,3.27,0.03214278300746943,0.0010331584994652655,0.00034824961752900045,0.00044891753189420214
2004-05-12,6.405,6.4,34920.0,0.3,0.0029708410561072565,8.82589658065248e-06,0.0003415157828952137,0.0004434312391010107
2004-05-13,6.48,6.4,42430.0,1.17,0.01164157501548577,0.00013552626884118251,0.0003264168799339425,0.0003857680670548079
2004-05-14,6.401,6.49,27020.0,-1.22,-0.01226628220431703,0.00015046167911594467,0.0003277683380852806,0.0003899603338177894
2004-05-17,6.424,6.4,40310.0,0.36,0.00358674848459441,1.2864764691740297e-05,0.00026816742173895434,0.0003904070875863407
2004-05-18,6.154,6.43,54190.0,-4.2,-0.04293869974461052,0.0018437319357578158,0.0004302821089974644,0.0004524869312861827
2004-05-19,6.455,6.17,58730.0,4.89,0.04775274739875573,0.002280324884129372,0.0008845819065072081,0.0005411352565786599
2004-05-20,6.324,6.46,41470.0,-2.03,-0.02050310495138023,0.0004203773126473125,0.0009415521152684342,0.0005573667131987845
2004-05-21,6.353,6.315,36810.0,0.46,0.004575222937170659,2.0932664924812512e-05,0.0009156463124302079,0.0005570849374519636
2004-05-24,6.705,6.37,41380.0,5.54,0.0539263744492457,0.0029080538612402595,0.0014946841317399115,0.0006868348417679114
2004-05-25,6.684,6.7,41810.0,-0.31,-0.0031369060004945467,9.840179255938693e-06,0.0011279057804395364,0.0006833585685860299
2004-05-26,6.68,6.68,37040.0,-0.06,-0.0005986231845929909,3.583497171322541e-07,0.0006719124735570883,0.0006306527415765665
2004-05-27,6.573,6.715,42110.0,-1.6,-0.016147638267115093,0.0002607462216055997,0.0006399862553487458,0.0006262608851667757
2004-05-28,6.442,6.567,33560.0,-1.99,-0.020131298372432143,0.000405269174159889,0.000716853557195761,0.0006398306841730888
2004-06-01,6.681,6.5,44510.0,3.71,0.036428626034333056,0.0013270447947492882,0.0004006517438975668,0.0006999944696861753
2004-06-02,6.519,6.68,29880.0,-2.42,-0.02454668700093792,0.0006025398427220147,0.000519191676590782,0.0007223511634585521
2004-06-03,6.363,6.51,57810.0,-2.39,-0.024221025691747115,0.0005866580855602738,0.0006364516237594103,0.000579625937777196
2004-06-04,6.261,6.36,31820.0,-1.6,-0.016160047487481736,0.00026114713479766477,0.0006365318063978234,0.0005898159608246322
2004-06-07,6.207,6.239,45330.0,-0.86,-0.00866222933165776,7.503421699423206e-05,0.0005704848149646919,0.000591295012972116
2004-06-08,6.115,6.216,36440.0,-1.48,-0.014932918292379986,0.00022299204872689682,0.00034967426576021365,0.0005918391613848142
2004-06-09,6.082,6.115,55560.0,-0.54,-0.005411179883962834,2.9280867736604028e-05,0.00023502247076313153,0.0005866380922656028
2004-06-10,6.176,6.08,46390.0,1.55,0.015337223467302085,0.00023523042368596179,0.00016473693838826912,0.0005831999594139024
2004-06-14,6.244,6.14,36710.0,1.1,0.010950189930710622,0.0001199066595186363,0.00013648884333246342,0.0005416885121436011
2004-06-15,6.304,6.258,39290.0,0.96,0.00956334990239243,9.145766135558931e-05,0.0001397735322047349,0.0005454445014515528
2004-06-16,6.489,6.295,38140.0,2.93,0.02892408308345336,0.0008366025822185128,0.0002624956389030581,0.0005773116066050678
2004-06-17,6.582,6.491,43220.0,1.43,0.014230214882116855,0.00020249901559122002,0.0002971392684739813,0.0005796769400812166
2004-06-18,6.52,6.57,18890.0,-0.94,-0.009464274582586672,8.957249337459612e-05,0.00026800768241170815,0.0005831636550213464
2004-06-21,6.339,6.495,36180.0,-2.78,-0.028153348636532138,0.0007926110394501259,0.0004025485583980061,0.000535385432461906
2004-06-22,6.412,6.335,24480.0,1.15,0.011450207445277192,0.00013110725053988126,0.00041047847623486446,0.0004376937218442019
2004-06-23,6.415,6.416,28590.0,0.05,0.0004677633202932826,2.188025238117961e-07,0.00024320172029592422,0.0004185956077476791
2004-06-24,6.485,6.41,34370.0,1.09,0.010852819700807436,0.000117783695458234,0.00022625865626932704,0.0004229979273173801
2004-06-25,6.353,6.48,35980.0,-2.04,-0.020564675484011134,0.0004229058777626886,0.00029292533314694556,0.0003100366553411269
2004-06-28,6.141,6.292,31620.0,-3.34,-0.03393954693713398,0.0011518928462979207,0.00036478169451650453,0.00036194814020667153
2004-06-29,6.118,6.201,38160.0,-0.37,-0.0037523496185503527,1.4080127659834978e-05,0.00034137626994049526,0.0003625718573858853
2004-06-30,6.155,6.103,35510.0,0.6,0.00602951390770514,3.6355037963209704e-05,0.0003486035170283749,0.000352372258129413
2004-07-01,6.217,6.155,33810.0,1.01,0.010022715650783623,0.00010045482901646298,0.0003451377437400206,0.0003385170606228937
2004-07-02,6.148,6.2,17740.0,-1.11,-0.011160649610851019,0.000124560099736189,0.0002854685881347207,0.00028385866539502554
2004-07-06,6.424,6.21,42990.0,4.49,0.04391415096811116,0.0019284526552500584,0.00044078054992514827,0.0003441274296008457
2004-07-07,6.37,6.415,34570.0,-0.84,-0.008441507060388605,7.125904145059066e-05,0.0004522163326832994,0.0003207002003231328
2004-07-08,6.185,6.365,51660.0,-2.9,-0.029472463739620782,0.0008686261188832618,0.0006186705488673099,0.0003483128814179327
2004-07-09,6.141,6.184,25780.0,-0.71,-0.007139410497188963,5.097118224737196e-05,0.0006087738195134915,0.0003472191071112572
2004-07-12,5.857,6.067,63610.0,-4.62,-0.04735006823961686,0.0022420289622963737,0.0010322675920255286,0.00043899351227350616
2004-07-13,5.905,5.87,42370.0,0.82,0.008161922541680444,6.661697957639136e-05,0.0006599004568907951,0.0004406906082662237
2004-07-14,5.977,5.93,30220.0,1.22,0.012119320192791428,0.00014687792193540205,0.0006750242329877574,0.0004366745854593802
2004-07-15,5.846,5.995,35730.0,-2.19,-0.022161103153062967,0.0004911144929606974,0.0005995219078032446,0.00045354766879765566
2004-07-16,5.887,5.845,33850.0,0.7,0.006988863357069982,4.884421102379549e-05,0.0005990965135585292,0.0004516106937825741
2004-07-19,5.818,5.831,25050.0,-1.17,-0.011789969973114439,0.0001390033919669401,0.0001784913994926425,0.00041990163968022993
2004-07-20,5.837,5.815,38900.0,0.33,0.003260406148644086,1.0630248254116162e-05,0.00016729405322818744,0.0004111803320739979
2004-07-21,5.931,5.845,24000.0,1.61,0.015975866634935627,0.00025522831473724937,0.00018896413178855692,0.00041871014213593674
2004-07-22,6.152,5.95,46010.0,3.73,0.03658439934675336,0.0013384182755627277,0.000358424888308963,0.00044351956195923676
2004-07-23,6.134,6.15,27050.0,-0.29,-0.0029301665112830373,8.585875783844606e-06,0.0003503732212609728,0.00043795040856123513
2004-07-26,5.957,6.07,33480.0,-2.89,-0.02928006704550948,0.0008573223261895303,0.0004940370081054909,0.0004769096596369496
2004-07-27,5.989,5.95,30290.0,0.54,0.005357454635775038,2.8702320174387444e-05,0.0004976514224895451,0.00047286050621495653
2004-07-28,6.048,5.99,32560.0,0.99,0.009803185594906448,9.610244780818128e-05,0.0004658262491037315,0.00045800580485338803
2004-07-29,6.18,6.135,29140.0,2.18,0.021590632592367452,0.0004661554157385997,0.0002913736771389059,0.00042683592164614615
2004-07-30,6.112,6.176,25360.0,-1.1,-0.011064219605380015,0.0001224169554760755,0.0003141398930773521,0.0004317603229105207
2004-08-02,5.813,6.045,50110.0,-4.89,-0.05015726314500588,0.0025157510461973655,0.0006458256370789191,0.0005444601414666188
2004-08-03,5.816,5.84,26020.0,0.05,0.0005159515120047804,2.662059627400191e-07,0.0006401384142365896,0.000539906113145995
2004-08-04,5.661,5.82,29560.0,-2.67,-0.02701218517669538,0.0007296581480200817,0.0007668495542789697,0.000567410569886172
2004-08-05,5.712,5.665,27010.0,0.9,0.008968669982760536,8.043704125966988e-05,0.0006897058793831838,0.0004834098601593361
2004-08-06,5.588,5.712,24560.0,-2.17,-0.0219477836425678,0.0004817052068209667,0.000761563529652162,0.0005020665040398076
2004-08-09,5.693,5.53,27380.0,1.88,0.018615908574229432,0.0003465520520440689,0.00032772373082150263,0.0004783358646380262
2004-08-10,5.791,5.72,51200.0,1.72,0.0170676382747081,0.00029130427627628087,0.0003859313448842108,0.0004892600961847948
2004-08-11,5.614,5.775,36160.0,-3.06,-0.031041510303962103,0.0009635753619509854,0.0004327147876703916,0.000431148568896368
2004-08-12,5.442,5.62,35280.0,-3.06,-0.031116837578636126,0.0009682575808952214,0.0006102788955975019,0.00047213223259267857
2004-08-13,5.533,5.44,24220.0,1.67,0.016583523554918253,0.0002750132534965285,0.0005689405049326142,0.000477956565845457
2004-08-16,5.378,5.525,29050.0,-2.8,-0.028413606069299765,0.0008073330098613484,0.0006610966964960701,0.0004923301347954865
2004-08-17,5.373,5.375,29390.0,-0.09,-0.0009301460999885378,8.651717673238869e-07,0.0006030088755942788,0.0004901492693747378
2004-08-18,5.382,5.375,26200.0,0.17,0.001673640558029472,2.801072717481202e-06,0.00041085401774757787,0.0004839582548633989
2004-08-19,5.507,5.38,31570.0,2.32,0.022959957975630274,0.0005271596702427083,0.00032263443561707526,0.0005074368649537894
2004-08-20,5.552,5.53,23110.0,0.82,0.00813821292415896,6.623050959894793e-05,0.00028087788683755913,0.0004988460556293212
2004-08-23,5.31,5.55,27890.0,-4.36,-0.04456638795065587,0.001986162934968365,0.0005166438718589625,0.0005282889946932138
2004-08-24,5.338,5.324,38170.0,0.53,0.005259215728485117,2.765935007874524e-05,0.0005220027075212468,0.0005291559707975274
2004-08-25,5.298,5.324,25350.0,-0.75,-0.0075216601324544505,5.65753711481547e-05,0.0005327575672073816,0.0004927583819320104
2004-08-26,5.189,5.3,34000.0,-2.06,-0.020788390464275396,0.0004321571780951762,0.0005137570687778751,0.000511097239110228
2004-08-27,5.082,5.18,30370.0,-2.06,-0.020836115487630258,0.0004341437086138655,0.0005873397085808586,0.0005264627509650318
2004-08-30,5.234,5.21,24260.0,2.99,0.02947091920998179,0.0008685350790812737,0.0003638141374034403,0.0005447527356624261
2004-08-31,5.074,5.21,31310.0,-3.06,-0.031046342930863974,0.0009638754093808075,0.0005510573492638527,0.0005830008472035503
2004-09-01,4.965,5.06,36830.0,-2.15,-0.021716163679954204,0.00047159176497456215,0.0006340606280291342,0.0004900845162388774
2004-09-02,4.767,4.98,48180.0,-3.99,-0.04069612127444725,0.0016561742867845183,0.0008788640497670027,0.00056535306536714
2004-09-03,4.675,4.77,28060.0,-1.93,-0.019488013482038418,0.00037978266947611116,0.0008679918419394518,0.0005494496345242323
2004-09-07,4.79,4.7,23800.0,2.46,0.0243012486821736,0.0005905506875128441,0.0008123949636257659,0.0005726366184448311
2004-09-08,4.631,4.78,34920.0,-3.32,-0.03375758392420891,0.001139574472400008,0.0008475347762296059,0.0006025397668802421
2004-09-09,4.658,4.626,31370.0,0.58,0.005813343963534463,3.379496803836257e-05,0.000759975416842366,0.0005883235357890736
2004-09-10,4.57,4.665,26650.0,-1.89,-0.01907296655603597,0.0003637780532476666,0.0005014961701349958,0.0005916177983786821
2004-09-13,4.85,4.731,45270.0,6.13,0.05946550004327846,0.0035361456953971505,0.0011327687753192035,0.000708552813535326
2004-09-14,4.928,4.87,39030.0,1.61,0.0159545212818269,0.0002545467493322675,0.0010655679876830884,0.0006761114121006461
2004-09-15,4.824,4.945,41570.0,-2.11,-0.021329766806334298,0.0004549589520126004,0.0009286448836056067,0.0006842907620331948
2004-09-16,4.719,4.83,39910.0,-2.18,-0.022006546680633798,0.0004842880968069144,0.0010187435093593172,0.0006696069023489024
2004-09-17,5.108,4.749,51930.0,8.24,0.07921102542604219,0.006274386549045103,0.002200865208518804,0.000954766964952438
2004-09-20,5.249,5.081,35100.0,2.76,0.02722964409986983,0.0007414535178055758,0.001641926773000489,0.0009883420760928056
2004-09-21,5.608,5.25,41840.0,6.84,0.06615656746212617,0.004376691418370851,0.002466355706808206,0.0011633207919168123
2004-09-22,5.629,5.555,27310.0,0.37,0.003737656749600459,1.397007797783387e-05,0.0023781579320012528,0.0011609453177522163
2004-09-23,5.564,5.62,27090.0,-1.15,-0.011614532420693002,0.00013489736335132885,0.0023082797853101354,0.0010767968826787145
2004-09-24,5.392,5.568,27790.0,-3.09,-0.031400900451190525,0.0009860165491455773,0.0012506057853302307,0.0011203585735453888
2004-09-27,5.262,5.255,31050.0,-2.41,-0.024405190991905107,0.0005956133473513661,0.0012214377512393885,0.0011448602997364437
2004-09-28,5.723,5.256,32790.0,8.76,0.08398196080886432,0.007052969741301622,0.001756693415825543,0.0014458063253367367
2004-09-29,6.911,6.33,54420.0,20.76,0.1886212016822921,0.035577957724071914,0.00886949094504436,0.0030432524169484655
2004-09-30,6.795,6.88,36520.0,-1.68,-0.01692729750615019,0.0002865334008617184,0.008899818152546436,0.0030167977952112136
2004-10-01,6.772,6.79,24990.0,-0.34,-0.0033905833322180725,1.1496055332715008e-05,0.008704914053783864,0.0029735078245726634
2004-10-04,6.725,6.705,21720.0,-0.69,-0.006964538782986134,4.850480045971799e-05,0.008595492344405535,0.0029542765989128976
2004-10-05,7.164,6.724,26590.0,6.53,0.06323655871056252,0.003998862357554421,0.007984670867656096,0.0030607624203115302
2004-10-06,7.045,7.18,25240.0,-1.66,-0.016750338847821743,0.00028057385151684624,0.0009251940931450807,0.0030562529285861092
2004-10-07,7.255,7.03,36340.0,2.98,0.029372740985507614,0.0008627579130017188,0.0010404389955730809,0.003068625984290149
2004-10-08,7.163,7.252,23870.0,-1.27,-0.01276199870383693,0.00016286861091673548,0.001070713506689885,0.0030242302633136362
2004-10-11,6.993,7.12,25030.0,-2.37,-0.024019238910584342,0.0005769238378437289,0.0011763973141666873,0.0030489179392138802
2004-10-12,6.636,6.938,36310.0,-5.11,-0.052400276393531786,0.0027457889661185245,0.0009257826358795081,0.0031571911625261923
2004-10-13,6.851,6.67,45330.0,3.24,0.03188525469256401,0.0010166694668096751,0.001073001758938074,0.003042669515772216
2004-10-14,6.803,6.87,31270.0,-0.7,-0.0070309356578382946,4.943405622466201e-05,0.0009103369875826624,0.0030333462115400525
2004-10-15,6.709,6.79,15250.0,-1.38,-0.013913782782172746,0.00019359335130948678,0.0009164819356612126,0.003021465956962638
2004-10-18,6.806,6.55,30580.0,1.45,0.01435466749796315,0.00020605647897707963,0.0008423084638878829,0.0030088190652431
2004-10-19,7.123,6.809,32520.0,4.66,0.045524408917502895,0.002072471807288017,0.0007076450321217814,0.002817822940617778
2004-10-20,7.623,7.21,35780.0,7.02,0.06784100800992003,0.004602402367802034,0.001424791612320253,0.002993320615617617
2004-10-21,7.697,7.63,28250.0,0.97,0.009660649546043532,9.33281496514711e-05,0.0014335704310056148,0.0027986222852212817
2004-10-22,8.105,7.73,19710.0,5.3,0.051650512635459035,0.0026677754555057133,0.0019284068518448602,0.0029192498023816395
2004-10-25,7.89,8.03,30750.0,-2.65,-0.02688502032985665,0.0007228043181368055,0.0020317564196768055,0.0029459728457809794
2004-10-26,8.402,7.89,35880.0,6.49,0.06287363788940749,0.0039530943414483365,0.0024078809265088695,0.003080840018158377
2004-10-27,7.626,8.435,35570.0,-9.24,-0.09690631131181815,0.009390833172063014,0.0033655670873610653,0.0034806227374634523
2004-10-28,8.684,8.86,36220.0,13.87,0.12991879058067335,0.016878892145944856,0.0067226798866197425,0.003927255574038144
2004-10-29,8.725,8.66,16890.0,0.47,0.004710216072445485,2.218613544912377e-05,0.006193562022608424,0.0023110841381916544
2004-11-01,8.72,8.825,30160.0,-0.06,-0.0005732301676024653,3.2859282504955046e-07,0.006049066877546074,0.0022980748287354425
2004-11-02,8.567,8.735,23850.0,-1.75,-0.017701624938981385,0.0003133475254803677,0.005321117514352479,0.0023117953501057904
2004-11-03,8.752,8.589,27590.0,2.16,0.021364632697718548,0.0004564475303084245,0.0035342403860015616,0.0023303382014625497
2004-11-04,8.199,8.8,37190.0,-6.32,-0.06527005006558487,0.004260179435563955,0.0010104978439253814,0.002342216250462983
2004-11-05,7.954,8.21,48870.0,-2.99,-0.030337248828541826,0.0009203486664848624,0.001190130350132529,0.0023712969238706204
2004-11-08,7.6,7.95,33330.0,-4.45,-0.0455266994932135,0.0020726803667453666,0.0016046007049165922,0.0024262933990407856
2004-11-09,7.471,7.605,34340.0,-1.7,-0.01711938829862114,0.00029307345571896645,0.0016005458909643122,0.0024322118010772506
2004-11-10,7.678,7.49,36420.0,2.77,0.02733023758494186,0.0007469418864493687,0.0016586447621925009,0.002439939894195689
2004-11-11,7.236,7.689,36440.0,-5.76,-0.0592905290455573,0.003515366834502074,0.0015096822419801248,0.0024749207063949415
2004-11-12,7.176,7.249,17930.0,-0.83,-0.008326442776553668,6.932964931122276e-05,0.001339478438545397,0.002431859805599557
2004-11-15,7.436,7.12,29440.0,3.62,0.03559094510270253,0.0012667153733035854,0.0011782854398570408,0.00248719077455769
2004-11-16,7.124,7.451,40510.0,-4.2,-0.04286370443178239,0.0018372971576152014,0.0014871301802362878,0.0025619045839352225
2004-11-17,7.283,7.145,31700.0,2.23,0.022073499808362998,0.0004872393937898013,0.001435189681704374,0.002574685625517619
